Profession_classification,company_name,work_name,requirements,104_url,area,education,industry,seniority,number_of_applicants,salary,company_size,area_district,number_of_applicants_level,education_specialist,education_none,education_University,education_high_school,education_low_high_school,education_phd,education_master,month_salary_classfication,year_salary_classfication,time_salary_classfication,element_salary_classfication,max_salary,mix_salary,company_area
2,鑫鼎電業工程有限公司,行政人員(依能力起薪，三峽面試),"(依能力起薪)

在台電新莊區處處理專件流程

居住地-三峽、新莊、樹林佳

工作地在新北市新莊區化成路

吃苦耐勞

抗壓性高
歡迎所有求職者",//www.104.com.tw/job/7zp8l?jobsource=jolist_c_date,新北市,高中,管線／管道工程相關業,經歷不拘,0~5人應徵,"月薪28,000元以上",nan,新莊區,1,0,0,0,1,0,0,0,1,0,0,0,,28000.0,新北市新莊區化成路
1,國泰人壽保險股份有限公司_專招板泰通訊處(簡楷秝)認證編號20230420A20013,業務儲備幹部(認證編號:20230420A20013),"歡迎尋求成長機會，肯吃苦、肯努力、挑戰高薪的人參加，從事壽產險推銷工作及組織管理。
１.服務熱忱：針對已投保客戶做好售後服務。
２.追求高收入：百萬年薪不是夢，追求高努力，高報酬的人士。
３.學習熱忱：完整教育訓練課程。
４.認真踏實：協助客戶作好「需求分析」與「風險規劃」。
５.財務補助：依不同學經歷提供不同財務補助。
６.工作內容為業務招攬性質，實際薪酬依業務行銷績效按件核發各項非固定之佣金、津貼予獎金等保險承攬報酬。
７.另就部分工時時薪176元之工作，須依公司規定於約定之工作時間參加早會(每週6.5小時)，每月總計4600元。",//www.104.com.tw/job/78cuo?jobsource=jolist_d_date,新北市,高中,人身保險業,經歷不拘,0~5人應徵,時薪176元,nan,板橋區,1,0,0,0,1,0,0,0,0,0,1,0,,176.0,新北市板橋區三民路一段216號2樓
5,日商_亞洲藏壽司股份有限公司,"★""薪""動ing~薪水33,000元UP!!【藏壽司-中和橋和店】—正職人員招募中！<<新增福利啦!>>","✨介紹獎金
介紹親朋友好友入職滿3個月，即可獲得3,000~5,000元!!(依照介紹職位不同)
~歡迎一起加入藏壽司這個溫暖的團隊吧☺

✨在職獎金<<新增福利啦!>>
★即日起入社～滿半年發3,600元!最高可領12,000元喔!!（依照年資發放獎金）
~幸福挺你!在藏壽司發光發熱吧☺



【工作內容】
~夢想啟程，期待與你的相遇~
◆無經驗可！透過服務傳遞快樂的工作◆

▲外場
顧客接待,說明帶位,設備介紹,環境維護。
(由前輩帶領,有完整教育訓練,初次從事服務業者,也能安心工作)
▲內場
壽司製作,食材準備,餐點製作,環境清潔與整理。
▲升遷
迴轉壽司店營運管理(實力主義不以年資做升遷,公正透明的考核制度)


【薪資升遷】
3萬3千元起薪
每月考核，考核通過即升等加薪，完全以實力做為評價標準!
＊實際升遷情況視個人學習速度而定。

【排休方式】
⊚月休8-10天
⊚採一頭班：1天上班9小時(含1小時休息)

【工作地點】
藏壽司-中和橋和店(單店出勤，無須輪調)

【未來發展】
⊚日本知名老牌上市上櫃公司，已於美國上市，目前台灣上櫃登入成績亮眼。
⊚海外擴點進行中，秉持日本藏壽司品牌精神，致力提供安心美味的日式餐點及樂趣無限的體驗式用餐環境。
⊚完善的福利、優渥的薪資制度，讓社員可以安心的在這歡樂的大家庭工作，挑戰無限的可能性，追求自我價值。

【應徵方式】
請透過104投遞本職務,履歷內容包含照片、自傳請務必完整！
",//www.104.com.tw/job/7txtx?jobsource=jolist_a_date,新北市,專科,餐館業,經歷不拘,0~5人應徵,"月薪33,000~38,500元",nan,中和區,1,1,0,0,0,0,0,0,1,0,0,0,38500.0,33000.0,新北市中和區橋和路5號
10,榕樹下米苔目舖,櫃台點餐人員(職務輪調),"1.協助廚師烹調前與烹調中的準備工作.

2.切魯菜與擺盤等工作.

3.廚房清潔工作.

4.前場工作支援.

5.煮米苔目",//www.104.com.tw/job/7npzi?jobsource=jolist_b_date,台東縣,學歷不拘,其他餐飲業,經歷不拘,0~5人應徵,時薪176~200元,15.0,台東市,1,0,1,0,0,0,0,0,0,0,1,0,200.0,176.0,台東縣台東市中正里大同路174號
3,群益證券投資信託股份有限公司,股票ETF基金經理人,"台股產業研究、ETF產品設計、投組管理與行銷推廣
",//www.104.com.tw/job/7juz0?jobsource=jolist_d_date,台北市,大學,信託投資業,3年以上,0~5人應徵,nan,員工180人,大安區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市大安區敦化南路二段69號15樓(106)
5,動手玩_好甜有限公司,動手玩甜點DIY-正職(台中金典綠園道店),"DOUGH動手玩需要你
如果你也喜歡甜點手作也正好很會收納
東西不夠就有很想要補滿的強迫症
器具不整齊就有很想要擺整齊的整齊症
桌面不乾淨就有很想要擦乾淨的潔癖症
活潑開朗樂於學習擁有耐心天生細心有責任感每天有用不完的活力喜愛分享笑容滿面
如果你是這樣的人請跟我們聯絡
如果你身邊有這樣人請他跟我們聯絡
Email:doughdiyHR@gmail.com
如果適合我們會與你連絡
附上一張生活照吧~",//www.104.com.tw/job/7z314?jobsource=jolist_c_date,台中市,高中,糖果點心製造業,經歷不拘,0~5人應徵,"月薪27,000~29,000元",nan,北區,1,0,0,0,1,0,0,0,1,0,0,0,29000.0,27000.0,台中市北區育才北路32-1號2F
12,台灣整合防災工程技術顧問有限公司,土城-土木工程師,"協助部門執行專案工作
主動積極，肯學習，無經驗可，土木相關科系優先。外縣市人員，視行程距離可提供住宿。

工作內容
1.與業主溝通，了解需求，到工作地點進行勘察
2.規劃工作時程、預算與成本的控管、人員與時間的掌控、工程進度控管.
3.結構物現況調查檢測，蒐集資料
4.分析評估撰寫報告
5.一般行政工作



",//www.104.com.tw/job/7yj3v?jobsource=jolist_c_date,新北市,高中,土木工程業,經歷不拘,0~5人應徵,"月薪26,500~45,000元",150.0,土城區,1,0,0,0,1,0,0,0,1,0,0,0,45000.0,26500.0,新北市土城區
5,藝珂人事顧問股份有限公司,★金融業實習專區【國際知名外商銀行｜ReceptionIntern】銀行內勤行政職/近捷運市政府/一週需排班三天以上/歡迎商管科系夜間部、日間部在學生｜BKT_215,"★新加坡前三大銀行
★可學習到許多銀行業工作內容

【工作內容】
FileProcessing
1.Supportdocumentfiling(includesmakingcoverlettersandpackingforstorage),scanning,andcopy,toensureitiscompliedwiththepolicy.
2.Handlingmailout/mailinletterswithinthedepartmentandensurealllettersareappropriatelysafeguarded.
3.Assistindepartmentaldocumentoff-sitestorage.

In-departmentaffairs
1.Supportone-namescreening.
2.MaintainandprintoutthemonthlyChecklists.
3.Giveassistanceintablecreating/maintenanceforexcelfilewhichismainlyusedforcontrollingpurpose.
4.Assistinstationaryapplication.

【應徵條件】
-有行政經驗且喜歡與人溝通特質
-歡迎商科背景在學生
-熟悉MSOffice(Word,Excel)者佳

【上班時間】
-週一至五09:00-18:00
-週休假日
-見紅休假



–––––––––––––––––––––––––––––––––––

▲【歡迎寄送履歷至信箱】:grace.wang@adecco.com
▲【歡迎私訊｜Linkedin】:https://www.linkedin.com/in/grace-w-366464193/",//www.104.com.tw/job/7yx26?jobsource=jolist_d_date,台北市,大學,人力仲介代徵,經歷不拘,11~30人應徵,時薪176元,nan,信義區,3,0,0,1,0,0,0,0,0,0,1,0,,176.0,台北市信義區
9,國產建材實業股份有限公司,生管專員(台中),"1.產製設備保養及維護
2.電腦程序控制機盤生產管理
3.原物料產製流程管理
4.其他上級交辦事項",//www.104.com.tw/job/7lv6a?jobsource=jolist_b_date,台中市,高中,水泥及水泥製品製造業,1年以上,0~5人應徵,"月薪30,000~35,000元",nan,南屯區,1,0,0,0,1,0,0,0,1,0,0,0,35000.0,30000.0,台中市南屯區
2,晨陽保險經紀人股份有限公司,公教專案團保人員,"1.負責一般文書資料處理工作
2.與客戶聯繫、安排行程
3.與機關單位接洽會議、協助會議
4.內外勤配合、配合公司安排
5.俱良好的溝通能力及協調能力
6.需態度正面、負責、肯學習、有團隊精神",//www.104.com.tw/job/6496g?jobsource=jolist_c_date,台北市,高中,人身保險業,經歷不拘,0~5人應徵,nan,員工300人,中正區,1,0,0,0,1,0,0,0,0,0,0,0,,,台北市中正區青島東路4號5樓之6
4,東碩資訊股份有限公司,產品專案副理,"1.新產品規劃暨提/開案執行。
2.產品規格評估訂定及撰寫PRD。
3.產品成本效益NRE評估。
4.客戶RFQ回覆與規格討論。
5.協助業務制定銷售策略推行新產品導入及產品行銷專案。
6.業界趨勢暨專案研究分析。
7.執行主管交辦事項。",//www.104.com.tw/job/4rsn6?jobsource=jolist_a_date,新北市,大學,電腦及其週邊設備製造業,5年以上,0~5人應徵,nan,nan,新店區,1,0,0,1,0,0,0,0,0,0,0,0,,,新北市新店區寶橋路235巷135號3樓
10,炎洲股份有限公司,【彰化廠區】常日班-樹脂課技術員(膠帶事業處),"1.負責生產壓克力水膠、原物料定位、各種膠水打膠操作
2.機台維修、保養
3.主管交辦事項",//www.104.com.tw/job/6v7zu?jobsource=jolist_d_date,彰化縣,高中以下,塑膠製品製造業,經歷不拘,0~5人應徵,"月薪27,000~29,000元",nan,鹿港鎮,1,0,0,0,0,1,0,0,1,0,0,0,29000.0,27000.0,彰化縣鹿港鎮工業東三路12號
12,富台工程股份有限公司,機械監造工程師(桃園),"1.轉動機械、壓力容器、加熱爐、粉體設備之安裝/施工規劃/監造
2.水泥廠、鋼鐵廠之機械整合
3.工地施工管理、進度管控
4.具備機械、設備、管線工程監造等相關經驗
5.施工案現場工地經理、品管、監造。",//www.104.com.tw/job/7yrr1?jobsource=jolist_c_date,桃園市,專科,建築及工程技術服務業,經歷不拘,0~5人應徵,"月薪30,000~70,000元",470.0,觀音區,1,1,0,0,0,0,0,0,1,0,0,0,70000.0,30000.0,桃園市觀音區及其他富台工程相關工作處所
6,超級巨星視聽歌唱有限公司,夜班櫃檯人員-河南店,"工作內容
1.發自內心的真誠親切感對待客人

2.具備服務精神和充滿溫度的笑容

3.為顧客安排包廂訂位及包廂開帳

4.櫃檯相關事宜與交辦事項

5.早班4萬以上(含小費)，中班、晚班、夜班43000以上(含小費)",//www.104.com.tw/job/7zfuc?jobsource=jolist_c_date,台中市,高中,其他餐飲業,經歷不拘,0~5人應徵,"月薪26,400~43,000元",300.0,西屯區,1,0,0,0,1,0,0,0,1,0,0,0,43000.0,26400.0,台中市西屯區河南路三段109號
8,台灣杜邦股份有限公司,RDChemist-Polymer,"•	Developnextgenerationphotosensitivematerial&relatedtechnologiesforprintedcircuitboard(PCB)andotherphotolithographicapplications
•	Explorenewmonomerdesignandpolymerstructurethroughpatentlandscapeanalysis,fundamentalunderstanding,experimentdesign,dataanalysis,andresultinterpretation
•	Establishpolymercharacterizationtofacilitatenewproductdevelopment
•	Coordinatepilotscaleproductiontospeedupproductcommercialization
•	Createstrongrelationshipswithinternal/externalgroups,aswellasexternalvendors.
",//www.104.com.tw/job/5f8x5?jobsource=jolist_b_date,新竹市,博士,其他相關製造業,1年以上,6~10人應徵,nan,1200.0,,2,0,0,0,0,0,1,0,0,0,0,0,,,新竹市新竹市科學園區力行四路2號
10,凡妮莎企業有限公司,布間平車師傅,"床墊廠，床墊用布，可學一技之長。
依供單尺寸做車縫、剪裁、使用厚布拷克機做布面四周拷克，須搬重物(大型、不同厚度、有車泡棉布)等，無經驗可",//www.104.com.tw/job/7wl8z?jobsource=jolist_a_date,桃園市,學歷不拘,非金屬家具及裝設品製造業,經歷不拘,0~5人應徵,"月薪26,400~60,000元",nan,八德區,1,0,1,0,0,0,0,0,1,0,0,0,60000.0,26400.0,桃園市八德區建國路772巷160弄28號
4,華碩電腦股份有限公司,SA21076MarketingContentWriter,"WearelookingforaMarketingContentWriterwhohasexperienceinjournalismandcanbringajournalist'smindsettotheircontentcreation.Theidealcandidatewillhaveastrongunderstandingofdigitalmarketingandtheabilitytodevelopandimplementeffectivecontentmarketingstrategies.Theyshouldbecreative,strategic,andhaveexcellentwritingskills,withakeenattentiontodetail.


Responsibilities:
-Useajournalisticapproachtoresearch,fact-check,andtellstoriesinmarketingcontent
-Composeclear,concise,andengagingcontentforallmediumssuchaswebsites,email,socialmedia,video,pressreleases,educationalarticles,andtechnicalwhitepapers
-Quicklypivotbetweendifferenttypesofcontent(thoughtleadershipblogs,socialposts,businessarticles,newsletters)
-Developandlaunchemailandtextmessagingcampaigns
-Utilizekeywords,analytics,competitiveanalysis,etc.tomaximizethepositiveimpactofgeneratedmaterials
-Conductmarketresearchtostayuptodateonindustrytrendsandcompetitoractivity
-Collaboratewithcross-functionalteams,includingmarketing,sales,andproductdevelopment,toensurecontentalignswithoverallbusinessobjectives
-Workeffectivelyunderdeadlinesandmanageseveralassignmentssimultaneously",//www.104.com.tw/job/7vtfe?jobsource=jolist_d_date,台北市,大學,電腦及其週邊設備製造業,3年以上,0~5人應徵,nan,nan,北投區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市北投區
2,髮拉儷皮膚科診所,診所櫃台客服(月領30000-50000),"1.門診掛號、接聽、過濾、轉接來電，並提供資訊且回答諮詢問題（如：服務據點、公司員工及服務內容）及留言服務。
2電話接聽及線上回覆客戶問題，並協助各項問題處理
3線上諮詢回覆(包含IG/FB/LINE官方帳號等).社群會員關係維護
4.客服平台系統操作與執行具線上轉單能力
5.報表製作分析，對數字敏感、思考清晰，有線上客服回覆、社群小編等相關經驗佳
6.主管交辦事項
7.負責文件表單的製作、歸檔及保存。櫃檯現金出納工作。
--------------------------------------------------------------------------------------------
髮拉儷皮膚科診所是由前國泰/馬偕/亞東醫院主任級醫師蔡宗樺醫師主持，為健保皮膚科暨醫學美容中心，提供一般健保掛號和醫學美容等多樣化自費項目，以及各種先進的植髮手術，我們誠摯地邀請對醫學美容及植髮手術有高度熱忱的人才加入我們的團隊！

本診所為專業皮膚科診所，有別於一般醫美診所，不僅工作環境舒適，地點更位於信義區精華地段，市政府捷運站出口步行僅需1分鐘，交通便利，並提供完整專業的教育訓練課程，讓顧客得到健康美麗的同時，也提升妳的職涯競爭力！
http://www.ferrari-clinic.tw

產品與服務：

【一般健保皮膚科】
【客製化美療護膚】
【音波緊緻拉提】
【雷射光療/無痛除毛/精緻微整】
【頭皮治療/生髮植髮】
【點滴保養】
【醫美各項保養品】",//www.104.com.tw/job/7q97b?jobsource=jolist_c_date,台北市,專科,診所,1年以上,0~5人應徵,"月薪30,000~50,000元",10.0,信義區,1,1,0,0,0,0,0,0,1,0,0,0,50000.0,30000.0,台北市信義區忠孝東路五段139號4樓
11,寒軒餐旅事業集團_寒軒國際大飯店股份有限公司,採購主任【寒軒國際大飯店】,"1.制定採購流程並決定採購設備、物料、零件之種類與數量及決定發包廠商及程序。
2.供應商的開發與管理。
3.供應商之協調，包括物料、價格、交貨時間、折扣等。
4.指揮監督所屬採購或外包人員。
5.整合共通資源發揮奏效等。",//www.104.com.tw/job/7qfu3?jobsource=jolist_c_date,高雄市,高中,旅館業,2年以上,0~5人應徵,"月薪30,000~37,000元",220.0,苓雅區,1,0,0,0,1,0,0,0,1,0,0,0,37000.0,30000.0,高雄市苓雅區四維三路33號
2,勵鑫建材有限公司,會計助理,"1.配合主辦會計KEY傳票,製作交易分錄及帳冊記錄,憑證之核算及保管
2.配合主辦會計作財務報告之資訊蒐集、編製及說明
3.遵循法令規章辦理公司稅務各項工作(營業稅、營所稅申報)
4.配合主管作企業租稅規劃，如減稅方案的收集評估
5.其他主管交辦及行政事項",//www.104.com.tw/job/6wj71?jobsource=jolist_a_date,台北市,高中,建材／傢俱批發業,1年以上,0~5人應徵,"月薪26,400~32,000元",30.0,大安區,1,0,0,0,1,0,0,0,1,0,0,0,32000.0,26400.0,台北市大安區安和路二段
3,台日併購中心_台日併購投資股份有限公司,併購專案經理,"1.企業併購業務開發、規劃、執行
2.協助客戶彙整營運與財務等資訊，做初步價值分析
3.撰寫服務建議書、企業概要書(資訊備忘錄、投資說明書)
4.交易策略及併購後整合
5.其他交辦業務之規劃與執行",//www.104.com.tw/job/7ro9e?jobsource=jolist_b_date,台北市,大學,工商顧問服務業,5年以上,0~5人應徵,nan,nan,信義區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市信義區忠孝東路四段563號11樓
8,共信醫藥科技股份有限公司,製造研發專員,"1.委外製造、分析檢驗專案管理(委外代工廠管理及研發專案管理)
2.CMC文件撰寫(中、英文)
3.藥物合成與分析
4.其他主管交辦事項",//www.104.com.tw/job/7w6m7?jobsource=jolist_c_date,新北市,大學,生化科技研發業,1年以上,0~5人應徵,nan,員工30人,五股區,1,0,0,1,0,0,0,0,0,0,0,0,,,新北市五股區五權路7巷8號5樓
7,季閎電子企業,【強力徵才】電子設備人員【有經驗起薪35000】儲備幹部,"【具備駕照】須有汽機車駕照，手排車優先錄取
【工作地點】高雄、台南、屏東地區
【薪資待遇】通過考核評估調整薪資為37000元起，績效獎金另計
【工作內容】
1.設備備品管理
2.必要時外勤至客戶處安裝維修、檢修儀器設備，以高雄地區為主，視情況至屏東、台南地區
3.完成主管交辦事項
4.維護設備機台，機台測試維修，基本的故障分析與異常排除。
5.電子電機相關科系畢佳，有電子電路基本概念，能獨立完成作業
6.肯學習、頭腦清晰知變通、有創新想法、做事有效率、工作態度佳、好溝通",//www.104.com.tw/job/7waeo?jobsource=jolist_d_date,高雄市,學歷不拘,其他零售業,經歷不拘,0~5人應徵,"月薪35,000~40,000元",nan,大社區,1,0,1,0,0,0,0,0,1,0,0,0,40000.0,35000.0,高雄市大社區
